Date,DayNumber,Day,Month,ShortMonth,CalendarMonthNumber,CalendarMonthLabel,CalendarYear,CalendarYearLabel,FiscalMonthNumber,FiscalMonthLabel,FiscalYear,FiscalYearLabel,ISOWeekNumber
10-05-2001 00:00,10,10,May,May,5,CY2001-May,2001,CY2001,7,FY2001-May,2001,FY2001,19
11-05-2001 00:00,11,11,May,May,5,CY2001-May,2001,CY2001,7,FY2001-May,2001,FY2001,19
12-05-2001 00:00,12,12,May,May,5,CY2001-May,2001,CY2001,7,FY2001-May,2001,FY2001,19
13-05-2001 00:00,13,13,May,May,5,CY2001-May,2001,CY2001,7,FY2001-May,2001,FY2001,19
01-05-2001 00:00,1,1,May,May,5,CY2001-May,2001,CY2001,7,FY2001-May,2001,FY2001,18
02-05-2001 00:00,2,2,May,May,5,CY2001-May,2001,CY2001,7,FY2001-May,2001,FY2001,18
03-05-2001 00:00,3,3,May,May,5,CY2001-May,2001,CY2001,7,FY2001-May,2001,FY2001,18
04-05-2001 00:00,4,4,May,May,5,CY2001-May,2001,CY2001,7,FY2001-May,2001,FY2001,18
05-05-2001 00:00,5,5,May,May,5,CY2001-May,2001,CY2001,7,FY2001-May,2001,FY2001,18
06-05-2001 00:00,6,6,May,May,5,CY2001-May,2001,CY2001,7,FY2001-May,2001,FY2001,18
31-05-2001 00:00,31,31,May,May,5,CY2001-May,2001,CY2001,7,FY2001-May,2001,FY2001,22
28-05-2001 00:00,28,28,May,May,5,CY2001-May,2001,CY2001,7,FY2001-May,2001,FY2001,22
29-05-2001 00:00,29,29,May,May,5,CY2001-May,2001,CY2001,7,FY2001-May,2001,FY2001,22
30-05-2001 00:00,30,30,May,May,5,CY2001-May,2001,CY2001,7,FY2001-May,2001,FY2001,22
30-10-2001 00:00,30,30,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,44
31-10-2001 00:00,31,31,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,44
29-10-2001 00:00,29,29,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,44
01-10-2001 00:00,1,1,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,40
02-10-2001 00:00,2,2,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,40
03-10-2001 00:00,3,3,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,40
04-10-2001 00:00,4,4,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,40
05-10-2001 00:00,5,5,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,40
06-10-2001 00:00,6,6,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,40
07-10-2001 00:00,7,7,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,40
08-10-2001 00:00,8,8,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,41
09-10-2001 00:00,9,9,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,41
10-10-2001 00:00,10,10,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,41
11-10-2001 00:00,11,11,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,41
12-10-2001 00:00,12,12,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,41
13-10-2001 00:00,13,13,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,41
14-10-2001 00:00,14,14,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,41
22-10-2001 00:00,22,22,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,43
23-10-2001 00:00,23,23,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,43
24-10-2001 00:00,24,24,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,43
25-10-2001 00:00,25,25,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,43
26-10-2001 00:00,26,26,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,43
27-10-2001 00:00,27,27,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,43
28-10-2001 00:00,28,28,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,43
20-10-2001 00:00,20,20,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,42
21-10-2001 00:00,21,21,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,42
15-10-2001 00:00,15,15,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,42
16-10-2001 00:00,16,16,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,42
17-10-2001 00:00,17,17,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,42
18-10-2001 00:00,18,18,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,42
19-10-2001 00:00,19,19,October,Oct,10,CY2001-Oct,2001,CY2001,12,FY2001-Oct,2001,FY2001,42
13-08-2001 00:00,13,13,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,33
14-08-2001 00:00,14,14,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,33
15-08-2001 00:00,15,15,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,33
16-08-2001 00:00,16,16,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,33
17-08-2001 00:00,17,17,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,33
18-08-2001 00:00,18,18,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,33
19-08-2001 00:00,19,19,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,33
21-08-2001 00:00,21,21,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,34
22-08-2001 00:00,22,22,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,34
23-08-2001 00:00,23,23,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,34
24-08-2001 00:00,24,24,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,34
25-08-2001 00:00,25,25,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,34
26-08-2001 00:00,26,26,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,34
20-08-2001 00:00,20,20,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,34
06-08-2001 00:00,6,6,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,32
07-08-2001 00:00,7,7,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,32
08-08-2001 00:00,8,8,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,32
09-08-2001 00:00,9,9,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,32
10-08-2001 00:00,10,10,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,32
11-08-2001 00:00,11,11,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,32
12-08-2001 00:00,12,12,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,32
31-08-2001 00:00,31,31,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,35
27-08-2001 00:00,27,27,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,35
28-08-2001 00:00,28,28,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,35
29-08-2001 00:00,29,29,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,35
30-08-2001 00:00,30,30,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,35
01-08-2001 00:00,1,1,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,31
02-08-2001 00:00,2,2,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,31
03-08-2001 00:00,3,3,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,31
04-08-2001 00:00,4,4,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,31
05-08-2001 00:00,5,5,August,Aug,8,CY2001-Aug,2001,CY2001,10,FY2001-Aug,2001,FY2001,31
31-01-2001 00:00,31,31,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,5
29-01-2001 00:00,29,29,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,5
30-01-2001 00:00,30,30,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,5
01-01-2001 00:00,1,1,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,1
02-01-2001 00:00,2,2,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,1
03-01-2001 00:00,3,3,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,1
04-01-2001 00:00,4,4,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,1
05-01-2001 00:00,5,5,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,1
06-01-2001 00:00,6,6,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,1
07-01-2001 00:00,7,7,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,1
22-01-2001 00:00,22,22,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,4
23-01-2001 00:00,23,23,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,4
27-01-2001 00:00,27,27,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,4
28-01-2001 00:00,28,28,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,4
26-01-2001 00:00,26,26,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,4
24-01-2001 00:00,24,24,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,4
25-01-2001 00:00,25,25,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,4
18-01-2001 00:00,18,18,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,3
17-01-2001 00:00,17,17,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,3
19-01-2001 00:00,19,19,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,3
16-01-2001 00:00,16,16,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,3
20-01-2001 00:00,20,20,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,3
15-01-2001 00:00,15,15,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,3
21-01-2001 00:00,21,21,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,3
14-01-2001 00:00,14,14,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,2
08-01-2001 00:00,8,8,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,2
09-01-2001 00:00,9,9,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,2
13-01-2001 00:00,13,13,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,2
12-01-2001 00:00,12,12,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,2
10-01-2001 00:00,10,10,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,2
11-01-2001 00:00,11,11,January,Jan,1,CY2001-Jan,2001,CY2001,3,FY2001-Jan,2001,FY2001,2
11-07-2001 00:00,11,11,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,28
12-07-2001 00:00,12,12,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,28
13-07-2001 00:00,13,13,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,28
10-07-2001 00:00,10,10,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,28
14-07-2001 00:00,14,14,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,28
09-07-2001 00:00,9,9,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,28
15-07-2001 00:00,15,15,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,28
22-07-2001 00:00,22,22,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,29
21-07-2001 00:00,21,21,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,29
16-07-2001 00:00,16,16,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,29
17-07-2001 00:00,17,17,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,29
20-07-2001 00:00,20,20,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,29
19-07-2001 00:00,19,19,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,29
18-07-2001 00:00,18,18,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,29
25-07-2001 00:00,25,25,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,30
26-07-2001 00:00,26,26,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,30
27-07-2001 00:00,27,27,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,30
24-07-2001 00:00,24,24,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,30
28-07-2001 00:00,28,28,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,30
23-07-2001 00:00,23,23,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,30
29-07-2001 00:00,29,29,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,30
04-07-2001 00:00,4,4,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,27
05-07-2001 00:00,5,5,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,27
06-07-2001 00:00,6,6,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,27
03-07-2001 00:00,3,3,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,27
07-07-2001 00:00,7,7,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,27
02-07-2001 00:00,2,2,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,27
08-07-2001 00:00,8,8,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,27
30-07-2001 00:00,30,30,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,31
31-07-2001 00:00,31,31,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,31
01-07-2001 00:00,1,1,July,Jul,7,CY2001-Jul,2001,CY2001,9,FY2001-Jul,2001,FY2001,26
15-11-2004 00:00,15,15,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,47
16-11-2004 00:00,16,16,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,47
17-11-2004 00:00,17,17,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,47
18-11-2004 00:00,18,18,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,47
19-11-2004 00:00,19,19,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,47
20-11-2004 00:00,20,20,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,47
21-11-2004 00:00,21,21,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,47
01-11-2004 00:00,1,1,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,45
02-11-2004 00:00,2,2,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,45
03-11-2004 00:00,3,3,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,45
04-11-2004 00:00,4,4,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,45
05-11-2004 00:00,5,5,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,45
06-11-2004 00:00,6,6,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,45
07-11-2004 00:00,7,7,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,45
08-11-2004 00:00,8,8,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,46
09-11-2004 00:00,9,9,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,46
10-11-2004 00:00,10,10,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,46
11-11-2004 00:00,11,11,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,46
12-11-2004 00:00,12,12,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,46
13-11-2004 00:00,13,13,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,46
14-11-2004 00:00,14,14,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,46
22-11-2004 00:00,22,22,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,48
23-11-2004 00:00,23,23,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,48
24-11-2004 00:00,24,24,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,48
25-11-2004 00:00,25,25,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,48
26-11-2004 00:00,26,26,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,48
27-11-2004 00:00,27,27,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,48
28-11-2004 00:00,28,28,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,48
29-11-2004 00:00,29,29,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,49
30-11-2004 00:00,30,30,November,Nov,11,CY2004-Nov,2004,CY2004,1,FY2005-Nov,2005,FY2005,49
27-12-2004 00:00,27,27,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,53
28-12-2004 00:00,28,28,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,53
29-12-2004 00:00,29,29,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,53
30-12-2004 00:00,30,30,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,53
31-12-2004 00:00,31,31,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,53
26-12-2004 00:00,26,26,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,52
25-12-2004 00:00,25,25,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,52
24-12-2004 00:00,24,24,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,52
23-12-2004 00:00,23,23,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,52
20-12-2004 00:00,20,20,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,52
21-12-2004 00:00,21,21,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,52
22-12-2004 00:00,22,22,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,52
01-12-2004 00:00,1,1,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,49
02-12-2004 00:00,2,2,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,49
03-12-2004 00:00,3,3,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,49
04-12-2004 00:00,4,4,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,49
05-12-2004 00:00,5,5,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,49
12-12-2004 00:00,12,12,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,50
11-12-2004 00:00,11,11,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,50
10-12-2004 00:00,10,10,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,50
09-12-2004 00:00,9,9,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,50
06-12-2004 00:00,6,6,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,50
07-12-2004 00:00,7,7,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,50
08-12-2004 00:00,8,8,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,50
13-12-2004 00:00,13,13,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,51
14-12-2004 00:00,14,14,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,51
15-12-2004 00:00,15,15,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,51
16-12-2004 00:00,16,16,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,51
17-12-2004 00:00,17,17,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,51
18-12-2004 00:00,18,18,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,51
19-12-2004 00:00,19,19,December,Dec,12,CY2004-Dec,2004,CY2004,2,FY2005-Dec,2005,FY2005,51
11-02-2005 00:00,11,11,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,6
12-02-2005 00:00,12,12,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,6
13-02-2005 00:00,13,13,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,6
14-02-2005 00:00,14,14,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,7
15-02-2005 00:00,15,15,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,7
16-02-2005 00:00,16,16,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,7
17-02-2005 00:00,17,17,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,7
18-02-2005 00:00,18,18,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,7
19-02-2005 00:00,19,19,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,7
20-02-2005 00:00,20,20,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,7
01-02-2005 00:00,1,1,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,5
02-02-2005 00:00,2,2,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,5
03-02-2005 00:00,3,3,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,5
04-02-2005 00:00,4,4,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,5
05-02-2005 00:00,5,5,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,5
06-02-2005 00:00,6,6,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,5
07-02-2005 00:00,7,7,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,6
08-02-2005 00:00,8,8,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,6
09-02-2005 00:00,9,9,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,6
10-02-2005 00:00,10,10,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,6
21-02-2005 00:00,21,21,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,8
22-02-2005 00:00,22,22,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,8
23-02-2005 00:00,23,23,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,8
24-02-2005 00:00,24,24,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,8
25-02-2005 00:00,25,25,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,8
26-02-2005 00:00,26,26,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,8
27-02-2005 00:00,27,27,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,8
28-02-2005 00:00,28,28,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,9
11-04-2005 00:00,11,11,April,Apr,4,CY2005-Apr,2005,CY2005,6,FY2005-Apr,2005,FY2005,15
12-04-2005 00:00,12,12,April,Apr,4,CY2005-Apr,2005,CY2005,6,FY2005-Apr,2005,FY2005,15
