Order Key,City Key,Customer Key,Stock Item Key,Order Date Key,Picked Date Key,Salesperson Key,Picker Key,WWI Order ID,WWI Backorder ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Total Including Tax,Lineage Key
764,40659,107,174,05-01-2013,05-01-2013,12,22,314,326,Developer joke mug - a foo walks into a bar (White),Each,6,13,15,78,11.7,89.7,9
765,40659,107,73,05-01-2013,05-01-2013,12,22,314,326,Halloween skull mask (Gray) M,Each,96,18,15,1728,259.2,1987.2,9
766,40659,107,207,05-01-2013,05-01-2013,12,22,314,326,USB food flash drive - shrimp cocktail,Each,1,32,15,32,4.8,36.8,9
767,49915,42,38,05-01-2013,05-01-2013,8,22,315,326,Shipping carton (Brown) 457x279x279mm,Each,50,1.28,15,64,9.6,73.6,9
768,49915,42,217,05-01-2013,05-01-2013,8,22,315,326,Office cube periscope (Black),Each,100,18.5,15,1850,277.5,2127.5,9
769,49915,42,30,05-01-2013,05-01-2013,8,22,315,326,Clear packaging tape 48mmx100m,Each,140,3.5,15,490,73.5,563.5,9
770,49915,42,41,05-01-2013,05-01-2013,8,22,315,326,Shipping carton (Brown) 229x229x229mm,Each,175,1.05,15,183.75,27.56,211.31,9
771,48409,387,145,05-01-2013,05-01-2013,12,0,316,327,Ride on big wheel monster truck (Black) 1/12 scale,Each,6,345,15,2070,310.5,2380.5,9
772,48409,387,182,05-01-2013,05-01-2013,12,0,316,327,Developer joke mug - inheritance is the OO way to become wealthy (White),Each,4,13,15,52,7.8,59.8,9
773,48409,387,53,05-01-2013,05-01-2013,12,0,316,327,10 mm Anti static bubble wrap (Blue) 50m,Each,40,99,15,3960,594,4554,9
774,48409,387,23,05-01-2013,05-01-2013,12,0,316,327,Black and orange this way up despatch tape 48mmx75m,Each,216,3.7,15,799.2,119.88,919.08,9
775,57335,350,18,05-01-2013,05-01-2013,9,0,317,328,Red and white urgent  heavy despatch tape  48mmx100m,Each,120,4.1,15,492,73.8,565.8,9
776,57335,350,8,05-01-2013,05-01-2013,9,0,317,328,Large  replacement blades 18mm,Each,90,4.3,15,387,58.05,445.05,9
777,57335,350,44,05-01-2013,05-01-2013,9,0,317,328,Bubblewrap dispenser (Red) 1.5m,Each,6,240,15,1440,216,1656,9
778,57335,350,48,05-01-2013,05-01-2013,9,0,317,328,32 mm Anti static bubble wrap (Blue) 20m,Each,60,48,15,2880,432,3312,9
779,72276,270,42,05-01-2013,05-01-2013,8,22,318,328,Shipping carton (Brown) 500x310x310mm,Each,150,2.55,15,382.5,57.38,439.88,9
780,72276,270,87,05-01-2013,05-01-2013,8,22,318,328,Furry gorilla with big eyes slippers (Black) XL,Each,5,32,15,160,24,184,9
781,72276,270,55,05-01-2013,05-01-2013,8,22,318,328,10 mm Anti static bubble wrap (Blue) 10m,Each,100,26,15,2600,390,2990,9
782,55744,0,28,05-01-2013,07-01-2013,6,17,319,328,Black and orange fragile despatch tape 48mmx100m,Each,108,4.1,15,442.8,66.42,509.22,9
783,38005,381,59,05-01-2013,07-01-2013,23,17,320,328,20 mm Double sided bubble wrap 50m,Each,80,108,15,8640,1296,9936,9
784,51780,348,137,05-01-2013,07-01-2013,15,17,321,328,"""The Gu"" red shirt XML tag t-shirt (White) XXL",Each,72,18,15,1296,194.4,1490.4,9
785,59321,172,212,05-01-2013,07-01-2013,19,17,322,328,USB food flash drive - dim sum 10 drive variety pack,Packet,7,240,15,1680,252,1932,9
786,59321,172,43,05-01-2013,07-01-2013,19,17,322,328,Shipping carton (Brown) 413x285x187mm,Each,250,1.05,15,262.5,39.38,301.88,9
787,64003,0,28,05-01-2013,07-01-2013,15,17,323,328,Black and orange fragile despatch tape 48mmx100m,Each,288,4.1,15,1180.8,177.12,1357.92,9
788,52042,305,2,05-01-2013,07-01-2013,8,17,324,328,Void fill 300 L bag (White) 300L,Each,50,37.5,15,1875,281.25,2156.25,9
789,68855,143,209,05-01-2013,07-01-2013,8,17,325,328,USB food flash drive - cookie,Each,9,32,15,288,43.2,331.2,9
790,40608,274,76,05-01-2013,07-01-2013,21,17,326,328,Halloween zombie mask (Light Brown) L,Each,84,18,15,1512,226.8,1738.8,9
791,48409,387,167,05-01-2013,07-01-2013,12,17,327,328,IT joke mug - keyboard not found … press F1 to continue (Black),Each,8,13,15,104,15.6,119.6,9
792,57335,350,203,05-01-2013,07-01-2013,9,17,328,328,DBA joke mug - mind if I join you? (Black),Each,6,13,15,78,11.7,89.7,9
793,72610,0,84,07-01-2013,07-01-2013,23,17,329,328,Animal with big feet slippers (Brown) L,Each,3,32,15,96,14.4,110.4,9
794,72610,0,192,07-01-2013,07-01-2013,23,17,329,328,DBA joke mug - two types of DBAs (White),Each,9,13,15,117,17.55,134.55,9
795,72610,0,217,07-01-2013,07-01-2013,23,17,329,328,Office cube periscope (Black),Each,60,18.5,15,1110,166.5,1276.5,9
796,72610,0,96,07-01-2013,07-01-2013,23,17,329,328,Ogre battery-powered slippers (Green) L,Each,1,32,15,32,4.8,36.8,9
797,53088,110,2,07-01-2013,07-01-2013,11,17,330,328,Void fill 300 L bag (White) 300L,Each,20,37.5,15,750,112.5,862.5,9
798,53088,110,65,07-01-2013,07-01-2013,11,17,330,328,Large sized bubblewrap roll 50m,Each,100,24,15,2400,360,2760,9
799,65852,393,8,07-01-2013,07-01-2013,11,17,331,328,Large  replacement blades 18mm,Each,50,4.3,15,215,32.25,247.25,9
800,65852,393,203,07-01-2013,07-01-2013,11,17,331,328,DBA joke mug - mind if I join you? (Black),Each,10,13,15,130,19.5,149.5,9
801,65852,393,67,07-01-2013,07-01-2013,11,17,331,328,Small sized bubblewrap roll 10m,Each,20,4.5,15,90,13.5,103.5,9
802,65852,393,140,07-01-2013,07-01-2013,11,17,331,328,"""The Gu"" red shirt XML tag t-shirt (White) M",Each,24,18,15,432,64.8,496.8,9
803,61793,254,109,07-01-2013,07-01-2013,6,17,332,328,Superhero action jacket (Blue) M,Each,10,30,15,300,45,345,9
804,61793,254,152,07-01-2013,07-01-2013,6,17,332,328,Ride on toy sedan car (Red) 1/12 scale,Each,1,230,15,230,34.5,264.5,9
805,61793,254,79,07-01-2013,07-01-2013,6,17,332,328,Furry animal socks (Pink) XL,Pair,84,5,15,420,63,483,9
806,75266,236,87,07-01-2013,07-01-2013,15,17,333,328,Furry gorilla with big eyes slippers (Black) XL,Each,8,32,15,256,38.4,294.4,9
807,75266,236,62,07-01-2013,07-01-2013,15,17,333,328,10 mm Double sided bubble wrap 50m,Each,80,105,15,8400,1260,9660,9
808,58407,125,74,07-01-2013,07-01-2013,15,0,334,421,Halloween skull mask (Gray) S,Each,72,18,15,1296,194.4,1490.4,9
809,58407,125,173,07-01-2013,07-01-2013,15,0,334,421,Developer joke mug - a foo walks into a bar (Black),Each,8,13,15,104,15.6,119.6,9
810,58407,125,180,07-01-2013,07-01-2013,15,0,334,421,"Developer joke mug - (hip, hip, array) (White)",Each,6,13,15,78,11.7,89.7,9
811,53385,219,162,07-01-2013,07-01-2013,23,17,335,421,RC toy sedan car with remote control (Black) 1/50 scale,Each,7,25,15,175,26.25,201.25,9
812,53385,219,169,07-01-2013,07-01-2013,23,17,335,421,Developer joke mug - old C developers never die (Black),Each,1,13,15,13,1.95,14.95,9
813,53385,219,14,07-01-2013,07-01-2013,23,17,335,421,Permanent marker black 5mm nib (Black) 5mm,Each,108,2.7,15,291.6,43.74,335.34,9
814,50129,378,100,07-01-2013,07-01-2013,7,17,336,421,Dinosaur battery-powered slippers (Green) L,Each,10,32,15,320,48,368,9
815,50129,378,120,07-01-2013,07-01-2013,7,17,336,421,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",Each,120,18,15,2160,324,2484,9
816,50129,378,172,07-01-2013,07-01-2013,7,17,336,421,Developer joke mug - this code was generated by a tool (White),Each,1,13,15,13,1.95,14.95,9
817,50129,378,194,07-01-2013,07-01-2013,7,17,336,421,DBA joke mug - SELECT caffeine FROM mug (White),Each,1,13,15,13,1.95,14.95,9
818,48482,222,191,07-01-2013,07-01-2013,12,17,337,421,DBA joke mug - two types of DBAs (Black),Each,5,13,15,65,9.75,74.75,9
819,48482,222,125,07-01-2013,07-01-2013,12,17,337,421,"""The Gu"" red shirt XML tag t-shirt (Black) XL",Each,108,18,15,1944,291.6,2235.6,9
820,48482,222,202,07-01-2013,07-01-2013,12,17,337,421,DBA joke mug - daaaaaa-ta (White),Each,8,13,15,104,15.6,119.6,9
821,48482,222,145,07-01-2013,07-01-2013,12,17,337,421,Ride on big wheel monster truck (Black) 1/12 scale,Each,6,345,15,2070,310.5,2380.5,9
822,48482,222,186,07-01-2013,07-01-2013,12,17,337,421,Developer joke mug - fun was unexpected at this time (White),Each,10,13,15,130,19.5,149.5,9
823,69686,124,15,07-01-2013,07-01-2013,9,17,338,422,Tape dispenser (Blue),Each,50,32,15,1600,240,1840,9
824,69686,124,214,07-01-2013,07-01-2013,9,17,338,422,USB food flash drive - hot dog,Each,8,32,15,256,38.4,294.4,9
825,69490,0,123,07-01-2013,07-01-2013,19,17,339,422,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",Each,24,18,15,432,64.8,496.8,9
826,69490,0,82,07-01-2013,07-01-2013,19,17,339,422,Furry animal socks (Pink) S,Pair,96,5,15,480,72,552,9
827,45600,44,189,07-01-2013,07-01-2013,8,17,340,422,Developer joke mug - Oct 31 = Dec 25 (Black),Each,3,13,15,39,5.85,44.85,9
828,45600,44,75,07-01-2013,07-01-2013,8,17,340,422,Halloween zombie mask (Light Brown) XL,Each,84,18,15,1512,226.8,1738.8,9
829,45600,44,159,07-01-2013,07-01-2013,8,17,340,422,RC toy sedan car with remote control (Green) 1/50 scale,Each,6,25,15,150,22.5,172.5,9
830,45600,44,113,07-01-2013,07-01-2013,8,17,340,422,Superhero action jacket (Blue) 3XS,Each,3,25,15,75,11.25,86.25,9
831,45600,44,191,07-01-2013,07-01-2013,8,17,340,422,DBA joke mug - two types of DBAs (Black),Each,3,13,15,39,5.85,44.85,9
832,44851,0,53,07-01-2013,07-01-2013,23,17,341,422,10 mm Anti static bubble wrap (Blue) 50m,Each,60,99,15,5940,891,6831,9
833,44851,0,56,07-01-2013,07-01-2013,23,17,341,422,32 mm Double sided bubble wrap 50m,Each,20,112,15,2240,336,2576,9
834,44851,0,127,07-01-2013,07-01-2013,23,17,341,422,"""The Gu"" red shirt XML tag t-shirt (Black) M",Each,72,18,15,1296,194.4,1490.4,9
835,44851,0,195,07-01-2013,07-01-2013,23,17,341,422,DBA joke mug - I will get you in order (Black),Each,5,13,15,65,9.75,74.75,9
836,44851,0,55,07-01-2013,07-01-2013,23,17,341,422,10 mm Anti static bubble wrap (Blue) 10m,Each,40,26,15,1040,156,1196,9
837,69686,124,198,07-01-2013,07-01-2013,21,17,342,422,DBA joke mug - it depends (White),Each,3,13,15,39,5.85,44.85,9
838,69686,124,149,07-01-2013,07-01-2013,21,17,342,422,Ride on toy sedan car (Yellow) 1/12 scale,Each,8,230,15,1840,276,2116,9
839,69686,124,182,07-01-2013,07-01-2013,21,17,342,422,Developer joke mug - inheritance is the OO way to become wealthy (White),Each,10,13,15,130,19.5,149.5,9
840,69686,124,78,07-01-2013,07-01-2013,21,17,342,422,Halloween zombie mask (Light Brown) S,Each,60,18,15,1080,162,1242,9
841,69686,124,209,07-01-2013,07-01-2013,21,17,342,422,USB food flash drive - cookie,Each,3,32,15,96,14.4,110.4,9
842,43292,276,186,07-01-2013,07-01-2013,19,0,343,424,Developer joke mug - fun was unexpected at this time (White),Each,4,13,15,52,7.8,59.8,9
843,43292,276,85,07-01-2013,07-01-2013,19,0,343,424,Animal with big feet slippers (Brown) M,Each,5,32,15,160,24,184,9
844,43292,276,181,07-01-2013,07-01-2013,19,0,343,424,Developer joke mug - inheritance is the OO way to become wealthy (Black),Each,5,13,15,65,9.75,74.75,9
845,43292,276,116,07-01-2013,07-01-2013,19,0,343,424,Alien officer hoodie (Black) 3XL,Each,8,35,15,280,42,322,9
846,59893,82,119,07-01-2013,07-01-2013,23,17,344,424,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",Each,60,18,15,1080,162,1242,9
847,59893,82,198,07-01-2013,07-01-2013,23,17,344,424,DBA joke mug - it depends (White),Each,3,13,15,39,5.85,44.85,9
848,59893,82,90,07-01-2013,07-01-2013,23,17,344,424,Furry gorilla with big eyes slippers (Black) S,Each,1,32,15,32,4.8,36.8,9
849,59893,82,26,07-01-2013,07-01-2013,23,17,344,424,Black and orange glass with care despatch tape  48mmx100m,Each,96,4.1,15,393.6,59.04,452.64,9
850,39346,178,147,07-01-2013,07-01-2013,7,17,345,424,Ride on vintage American toy coupe (Red) 1/12 scale,Each,3,285,15,855,128.25,983.25,9
851,39346,178,104,07-01-2013,07-01-2013,7,17,345,424,Superhero action jacket (Blue) 4XL,Each,9,34,15,306,45.9,351.9,9
852,39346,178,179,07-01-2013,07-01-2013,7,17,345,424,"Developer joke mug - (hip, hip, array) (Black)",Each,10,13,15,130,19.5,149.5,9
853,39346,178,206,07-01-2013,07-01-2013,7,17,345,424,USB food flash drive - fortune cookie,Each,2,32,15,64,9.6,73.6,9
854,61956,137,107,07-01-2013,07-01-2013,21,17,346,424,Superhero action jacket (Blue) XL,Each,9,30,15,270,40.5,310.5,9
855,61956,137,153,07-01-2013,07-01-2013,21,17,346,424,Ride on toy sedan car (Black) 1/12 scale,Each,5,230,15,1150,172.5,1322.5,9
856,61956,137,133,07-01-2013,07-01-2013,21,17,346,424,"""The Gu"" red shirt XML tag t-shirt (White) 6XL",Each,96,18,15,1728,259.2,1987.2,9
857,61956,137,214,07-01-2013,07-01-2013,21,17,346,424,USB food flash drive - hot dog,Each,7,32,15,224,33.6,257.6,9
858,40600,102,195,07-01-2013,07-01-2013,9,17,347,424,DBA joke mug - I will get you in order (Black),Each,1,13,15,13,1.95,14.95,9
859,40600,102,103,07-01-2013,07-01-2013,9,17,347,424,Superhero action jacket (Blue) 5XL,Each,1,34,15,34,5.1,39.1,9
860,47741,0,131,07-01-2013,07-01-2013,7,17,348,424,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",Each,84,18,15,1512,226.8,1738.8,9
861,47741,0,103,07-01-2013,07-01-2013,7,17,348,424,Superhero action jacket (Blue) 5XL,Each,3,34,15,102,15.3,117.3,9
862,47741,0,85,07-01-2013,07-01-2013,7,17,348,424,Animal with big feet slippers (Brown) M,Each,2,32,15,64,9.6,73.6,9
863,47741,0,185,07-01-2013,07-01-2013,7,17,348,424,Developer joke mug - fun was unexpected at this time (Black),Each,6,13,15,78,11.7,89.7,9
864,47741,0,82,07-01-2013,07-01-2013,7,17,348,424,Furry animal socks (Pink) S,Pair,96,5,15,480,72,552,9
865,73281,39,121,07-01-2013,07-01-2013,11,17,349,424,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",Each,96,18,15,1728,259.2,1987.2,9
866,73281,39,139,07-01-2013,07-01-2013,11,17,349,424,"""The Gu"" red shirt XML tag t-shirt (White) L",Each,60,18,15,1080,162,1242,9
867,73281,39,162,07-01-2013,07-01-2013,11,17,349,424,RC toy sedan car with remote control (Black) 1/50 scale,Each,10,25,15,250,37.5,287.5,9
868,73281,39,102,07-01-2013,07-01-2013,11,17,349,424,Dinosaur battery-powered slippers (Green) S,Each,2,32,15,64,9.6,73.6,9
869,40550,98,24,07-01-2013,07-01-2013,21,17,350,424,Black and orange handle with care despatch tape  48mmx100m,Each,240,4.1,15,984,147.6,1131.6,9
870,40550,98,66,07-01-2013,07-01-2013,21,17,350,424,Medium sized bubblewrap roll 20m,Each,30,20,15,600,90,690,9
871,40550,98,21,07-01-2013,07-01-2013,21,17,350,424,Black and yellow heavy despatch tape  48mmx75m,Each,48,3.7,15,177.6,26.64,204.24,9
872,40550,98,123,07-01-2013,07-01-2013,21,17,350,424,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",Each,12,18,15,216,32.4,248.4,9
873,40550,98,64,07-01-2013,07-01-2013,21,17,350,424,10 mm Double sided bubble wrap 10m,Each,40,15,15,600,90,690,9
874,55397,87,23,07-01-2013,07-01-2013,15,17,351,424,Black and orange this way up despatch tape 48mmx75m,Each,48,3.7,15,177.6,26.64,204.24,9
875,55397,87,196,07-01-2013,07-01-2013,15,17,351,424,DBA joke mug - I will get you in order (White),Each,1,13,15,13,1.95,14.95,9
876,55397,87,10,07-01-2013,07-01-2013,15,17,351,424,Packing knife with metal insert blade (Yellow) 18mm,Each,45,2.4,15,108,16.2,124.2,9
877,55397,87,184,07-01-2013,07-01-2013,15,17,351,424,Developer joke mug - when your hammer is C++ (White),Each,9,13,15,117,17.55,134.55,9
878,56111,0,156,07-01-2013,07-01-2013,19,17,352,424,RC vintage American toy coupe with remote control (Red) 1/50 scale,Each,2,30,15,60,9,69,9
879,56111,0,191,07-01-2013,07-01-2013,19,17,352,424,DBA joke mug - two types of DBAs (Black),Each,9,13,15,117,17.55,134.55,9
880,56111,0,128,07-01-2013,07-01-2013,19,17,352,430,"""The Gu"" red shirt XML tag t-shirt (Black) S",Each,12,18,15,216,32.4,248.4,9
881,42573,0,201,07-01-2013,07-01-2013,8,17,353,430,DBA joke mug - daaaaaa-ta (Black),Each,7,13,15,91,13.65,104.65,9
882,42573,0,71,07-01-2013,07-01-2013,8,17,353,430,Halloween skull mask (Gray) XL,Each,96,18,15,1728,259.2,1987.2,9
883,56738,389,11,07-01-2013,07-01-2013,12,17,354,430,Packing knife with metal insert blade (Yellow) 9mm,Each,5,1.89,15,9.45,1.42,10.87,9
884,56738,389,128,07-01-2013,07-01-2013,12,17,354,430,"""The Gu"" red shirt XML tag t-shirt (Black) S",Each,120,18,15,2160,324,2484,9
885,56738,389,159,07-01-2013,07-01-2013,12,17,354,430,RC toy sedan car with remote control (Green) 1/50 scale,Each,3,25,15,75,11.25,86.25,9
886,71564,292,196,07-01-2013,07-01-2013,6,17,355,430,DBA joke mug - I will get you in order (White),Each,8,13,15,104,15.6,119.6,9
887,71564,292,101,07-01-2013,07-01-2013,6,17,355,430,Dinosaur battery-powered slippers (Green) M,Each,6,32,15,192,28.8,220.8,9
888,71564,292,24,07-01-2013,07-01-2013,6,17,355,430,Black and orange handle with care despatch tape  48mmx100m,Each,144,4.1,15,590.4,88.56,678.96,9
889,71564,292,128,07-01-2013,07-01-2013,6,17,355,430,"""The Gu"" red shirt XML tag t-shirt (Black) S",Each,108,18,15,1944,291.6,2235.6,9
890,71564,292,69,07-01-2013,07-01-2013,6,17,355,430,Pack of 12 action figures (male),Packet,5,16,15,80,12,92,9
891,38135,279,192,07-01-2013,07-01-2013,23,17,356,430,DBA joke mug - two types of DBAs (White),Each,8,13,15,104,15.6,119.6,9
892,38135,279,15,07-01-2013,07-01-2013,23,17,356,430,Tape dispenser (Blue),Each,60,32,15,1920,288,2208,9
893,38135,279,104,07-01-2013,07-01-2013,23,17,356,430,Superhero action jacket (Blue) 4XL,Each,10,34,15,340,51,391,9
894,53636,0,182,07-01-2013,07-01-2013,12,17,357,430,Developer joke mug - inheritance is the OO way to become wealthy (White),Each,3,13,15,39,5.85,44.85,9
895,53636,0,31,07-01-2013,07-01-2013,12,17,357,430,Clear packaging tape 48mmx75m,Each,156,2.9,15,452.4,67.86,520.26,9
896,56844,0,145,07-01-2013,07-01-2013,11,17,358,430,Ride on big wheel monster truck (Black) 1/12 scale,Each,3,345,15,1035,155.25,1190.25,9
897,56844,0,130,07-01-2013,07-01-2013,11,17,358,430,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",Each,84,18,15,1512,226.8,1738.8,9
898,56844,0,168,07-01-2013,07-01-2013,11,17,358,430,IT joke mug - keyboard not found … press F1 to continue (White),Each,6,13,15,78,11.7,89.7,9
899,56844,0,11,07-01-2013,07-01-2013,11,17,358,430,Packing knife with metal insert blade (Yellow) 9mm,Each,45,1.89,15,85.05,12.76,97.81,9
900,56844,0,49,07-01-2013,07-01-2013,11,17,358,430,32 mm Anti static bubble wrap (Blue) 10m,Each,80,32,15,2560,384,2944,9
901,49915,42,150,07-01-2013,07-01-2013,21,17,359,430,Ride on toy sedan car (Green) 1/12 scale,Each,10,230,15,2300,345,2645,9
902,49915,42,17,07-01-2013,07-01-2013,21,17,359,430,Tape dispenser (Black),Each,100,32,15,3200,480,3680,9
903,49915,42,140,07-01-2013,07-01-2013,21,17,359,430,"""The Gu"" red shirt XML tag t-shirt (White) M",Each,60,18,15,1080,162,1242,9
904,58731,376,193,07-01-2013,07-01-2013,9,17,360,430,DBA joke mug - SELECT caffeine FROM mug (Black),Each,1,13,15,13,1.95,14.95,9
905,58731,376,167,07-01-2013,07-01-2013,9,17,360,430,IT joke mug - keyboard not found … press F1 to continue (Black),Each,5,13,15,65,9.75,74.75,9
906,45429,259,115,07-01-2013,07-01-2013,7,0,361,423,Alien officer hoodie (Black) 4XL,Each,10,35,15,350,52.5,402.5,9
907,45429,259,64,07-01-2013,07-01-2013,7,0,361,423,10 mm Double sided bubble wrap 10m,Each,40,15,15,600,90,690,9
908,45429,259,131,07-01-2013,07-01-2013,7,0,361,423,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",Each,72,18,15,1296,194.4,1490.4,9
909,45429,259,172,07-01-2013,07-01-2013,7,0,361,423,Developer joke mug - this code was generated by a tool (White),Each,9,13,15,117,17.55,134.55,9
910,70600,368,168,07-01-2013,07-01-2013,6,17,362,423,IT joke mug - keyboard not found … press F1 to continue (White),Each,3,13,15,39,5.85,44.85,9
911,70600,368,50,07-01-2013,07-01-2013,6,17,362,423,20 mm Anti static bubble wrap (Blue) 50m,Each,80,102,15,8160,1224,9384,9
912,70600,368,70,07-01-2013,07-01-2013,6,17,362,423,Pack of 12 action figures (variety),Packet,1,16,15,16,2.4,18.4,9
913,70600,368,180,07-01-2013,07-01-2013,6,17,362,423,"Developer joke mug - (hip, hip, array) (White)",Each,5,13,15,65,9.75,74.75,9
914,53360,0,106,07-01-2013,07-01-2013,15,17,363,423,Superhero action jacket (Blue) XXL,Each,7,30,15,210,31.5,241.5,9
915,53360,0,39,07-01-2013,07-01-2013,15,17,363,423,Shipping carton (Brown) 356x229x229mm,Each,250,1.14,15,285,42.75,327.75,9
916,53360,0,14,07-01-2013,07-01-2013,15,17,363,423,Permanent marker black 5mm nib (Black) 5mm,Each,96,2.7,15,259.2,38.88,298.08,9
917,53360,0,122,07-01-2013,07-01-2013,15,17,363,423,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",Each,48,18,15,864,129.6,993.6,9
918,69686,124,53,07-01-2013,07-01-2013,9,0,364,420,10 mm Anti static bubble wrap (Blue) 50m,Each,40,99,15,3960,594,4554,9
919,69686,124,148,07-01-2013,07-01-2013,9,0,364,420,Ride on toy sedan car (Pink) 1/12 scale,Each,9,230,15,2070,310.5,2380.5,9
920,69686,124,119,07-01-2013,07-01-2013,9,0,364,420,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",Each,48,18,15,864,129.6,993.6,9
921,69686,124,215,07-01-2013,07-01-2013,9,0,364,420,USB food flash drive - hamburger,Each,2,32,15,64,9.6,73.6,9
922,41165,0,26,07-01-2013,07-01-2013,23,17,365,420,Black and orange glass with care despatch tape  48mmx100m,Each,96,4.1,15,393.6,59.04,452.64,9
923,41165,0,91,07-01-2013,07-01-2013,23,17,365,420,Plush shark slippers (Gray) XL,Each,1,32,15,32,4.8,36.8,9
924,41165,0,197,07-01-2013,07-01-2013,23,17,365,420,DBA joke mug - it depends (Black),Each,3,13,15,39,5.85,44.85,9
925,41165,0,68,07-01-2013,07-01-2013,23,17,365,420,Pack of 12 action figures (female),Packet,3,16,15,48,7.2,55.2,9
926,61597,66,186,07-01-2013,07-01-2013,6,0,366,419,Developer joke mug - fun was unexpected at this time (White),Each,9,13,15,117,17.55,134.55,9
927,61597,66,7,07-01-2013,07-01-2013,6,0,366,419,Air cushion film 200mmx100mm 325m,Each,5,87,15,435,65.25,500.25,9
928,61597,66,162,07-01-2013,07-01-2013,6,0,366,419,RC toy sedan car with remote control (Black) 1/50 scale,Each,10,25,15,250,37.5,287.5,9
929,61597,66,155,07-01-2013,07-01-2013,6,0,366,419,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,9,30,15,270,40.5,310.5,9
930,59430,319,180,07-01-2013,07-01-2013,12,17,367,419,"Developer joke mug - (hip, hip, array) (White)",Each,2,13,15,26,3.9,29.9,9
931,59430,319,12,07-01-2013,07-01-2013,12,17,367,419,Permanent marker red 5mm nib (Red) 5mm,Each,12,2.7,15,32.4,4.86,37.26,9
932,50305,341,207,07-01-2013,07-01-2013,12,17,368,419,USB food flash drive - shrimp cocktail,Each,4,32,15,128,19.2,147.2,9
933,50305,341,105,07-01-2013,07-01-2013,12,17,368,419,Superhero action jacket (Blue) 3XL,Each,5,34,15,170,25.5,195.5,9
934,50305,341,110,07-01-2013,07-01-2013,12,17,368,419,Superhero action jacket (Blue) S,Each,1,25,15,25,3.75,28.75,9
935,68127,0,61,07-01-2013,07-01-2013,23,17,369,419,20 mm Double sided bubble wrap 10m,Each,30,18,15,540,81,621,9
936,68127,0,214,07-01-2013,07-01-2013,23,17,369,419,USB food flash drive - hot dog,Each,1,32,15,32,4.8,36.8,9
937,68127,0,39,07-01-2013,07-01-2013,23,17,369,419,Shipping carton (Brown) 356x229x229mm,Each,100,1.14,15,114,17.1,131.1,9
938,68127,0,145,07-01-2013,07-01-2013,23,17,369,419,Ride on big wheel monster truck (Black) 1/12 scale,Each,4,345,15,1380,207,1587,9
939,63191,282,26,07-01-2013,07-01-2013,7,17,370,419,Black and orange glass with care despatch tape  48mmx100m,Each,72,4.1,15,295.2,44.28,339.48,9
940,63191,282,110,07-01-2013,07-01-2013,7,17,370,419,Superhero action jacket (Blue) S,Each,3,25,15,75,11.25,86.25,9
941,63191,282,57,07-01-2013,07-01-2013,7,17,370,419,32 mm Double sided bubble wrap 20m,Each,100,37,15,3700,555,4255,9
942,63191,282,129,07-01-2013,07-01-2013,7,17,370,419,"""The Gu"" red shirt XML tag t-shirt (Black) XS",Each,96,18,15,1728,259.2,1987.2,9
943,63191,282,201,07-01-2013,07-01-2013,7,17,370,419,DBA joke mug - daaaaaa-ta (Black),Each,8,13,15,104,15.6,119.6,9
944,52042,305,182,07-01-2013,07-01-2013,21,17,371,419,Developer joke mug - inheritance is the OO way to become wealthy (White),Each,4,13,15,52,7.8,59.8,9
945,52042,305,20,07-01-2013,07-01-2013,21,17,371,419,Black and yellow heavy despatch tape 48mmx100m,Each,24,4.1,15,98.4,14.76,113.16,9
946,56047,311,103,07-01-2013,07-01-2013,19,17,372,419,Superhero action jacket (Blue) 5XL,Each,7,34,15,238,35.7,273.7,9
947,56047,311,137,07-01-2013,07-01-2013,19,17,372,419,"""The Gu"" red shirt XML tag t-shirt (White) XXL",Each,96,18,15,1728,259.2,1987.2,9
948,68806,0,190,07-01-2013,07-01-2013,15,0,373,419,Developer joke mug - Oct 31 = Dec 25 (White),Each,10,13,15,130,19.5,149.5,9
949,68806,0,184,07-01-2013,07-01-2013,15,0,373,419,Developer joke mug - when your hammer is C++ (White),Each,1,13,15,13,1.95,14.95,9
950,68806,0,207,07-01-2013,07-01-2013,15,0,373,419,USB food flash drive - shrimp cocktail,Each,1,32,15,32,4.8,36.8,9
951,38704,0,44,07-01-2013,07-01-2013,7,17,374,419,Bubblewrap dispenser (Red) 1.5m,Each,2,240,15,480,72,552,9
952,38704,0,51,07-01-2013,07-01-2013,7,17,374,419,20 mm Anti static bubble wrap (Blue) 20m,Each,20,45,15,900,135,1035,9
953,38704,0,162,07-01-2013,07-01-2013,7,17,374,419,RC toy sedan car with remote control (Black) 1/50 scale,Each,2,25,15,50,7.5,57.5,9
